variable,label
FULVESTRANT(0.04)---ANASTROZOLE(0.0),0
FULVESTRANT(0.04)---ANASTROZOLE(0.001),0
FULVESTRANT(0.04)---ANASTROZOLE(0.01),0
FULVESTRANT(0.04)---ANASTROZOLE(0.1),0
FULVESTRANT(0.04)---ARSENIC TRIOXIDE(0.0),0
FULVESTRANT(0.04)---ARSENIC TRIOXIDE(0.06),0
FULVESTRANT(0.04)---ARSENIC TRIOXIDE(0.6),0
FULVESTRANT(0.04)---AZACYTIDINE(0.0),0
FULVESTRANT(0.04)---AZACYTIDINE(0.03),0
FULVESTRANT(0.04)---AZACYTIDINE(0.3),0
FULVESTRANT(0.04)---BORTEZOMIB(0.0),0
FULVESTRANT(0.04)---BORTEZOMIB(0.003),0
FULVESTRANT(0.04)---BORTEZOMIB(0.03),0
FULVESTRANT(0.04)---BUSULFAN(0.0),0
FULVESTRANT(0.04)---BUSULFAN(0.5),0
FULVESTRANT(0.04)---BUSULFAN(5.0),0
FULVESTRANT(0.04)---BUSULFAN(50.0),0
FULVESTRANT(0.04)---CARMUSTINE(0.0),0
FULVESTRANT(0.04)---CARMUSTINE(0.2),0
FULVESTRANT(0.04)---CARMUSTINE(2.0),0
FULVESTRANT(0.04)---CARMUSTINE(20.0),0
FULVESTRANT(0.04)---CHEMBL277800(0.0),0
FULVESTRANT(0.04)---CHEMBL277800(0.001),0
FULVESTRANT(0.04)---CHEMBL277800(0.01),0
FULVESTRANT(0.04)---CHEMBL277800(0.1),0
FULVESTRANT(0.04)---CISPLATINO(0.0),0
FULVESTRANT(0.04)---CISPLATINO(0.2),0
FULVESTRANT(0.04)---CISPLATINO(2.0),0
FULVESTRANT(0.04)---CO-V(0.0),0
FULVESTRANT(0.04)---CO-V(0.01),0
FULVESTRANT(0.04)---CO-V(0.1),0
FULVESTRANT(0.04)---CO-V(1.0),0
FULVESTRANT(0.04)---CYCLOPHOSPHAMIDE(0.0),0
FULVESTRANT(0.04)---CYCLOPHOSPHAMIDE(1.0),0
FULVESTRANT(0.04)---CYCLOPHOSPHAMIDE(10.0),0
FULVESTRANT(0.04)---CYCLOPHOSPHAMIDE(100.0),0
FULVESTRANT(0.04)---DOCETAXEL(0.0),0
FULVESTRANT(0.04)---DOCETAXEL(0.0004),0
FULVESTRANT(0.04)---DOCETAXEL(0.004),0
FULVESTRANT(0.04)---DOCETAXEL(0.04),0
FULVESTRANT(0.04)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.0),0
FULVESTRANT(0.04)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.05),0
FULVESTRANT(0.04)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.5),0
FULVESTRANT(0.04)---EMCYT (PHARMACIA)(0.0),0
FULVESTRANT(0.04)---EMCYT (PHARMACIA)(1.0),0
FULVESTRANT(0.04)---EMCYT (PHARMACIA)(10.0),0
FULVESTRANT(0.04)---EMCYT (PHARMACIA)(100.0),0
FULVESTRANT(0.04)---ERLOTINIB HYDROCHLORIDE(0.0),0
FULVESTRANT(0.04)---ERLOTINIB HYDROCHLORIDE(0.02),0
FULVESTRANT(0.04)---ERLOTINIB HYDROCHLORIDE(0.2),0
FULVESTRANT(0.04)---ERLOTINIB HYDROCHLORIDE(2.0),0
FULVESTRANT(0.04)---GEMZAR (LILLY)(0.0),0
FULVESTRANT(0.04)---GEMZAR (LILLY)(0.0001),0
FULVESTRANT(0.04)---GEMZAR (LILLY)(0.001),0
FULVESTRANT(0.04)---IFOSFAMIDE(0.0),0
FULVESTRANT(0.04)---IFOSFAMIDE(1.0),0
FULVESTRANT(0.04)---IFOSFAMIDE(10.0),0
FULVESTRANT(0.04)---IFOSFAMIDE(100.0),0
FULVESTRANT(0.04)---IMIQUIMOD(0.0),0
FULVESTRANT(0.04)---IMIQUIMOD(0.0007),0
FULVESTRANT(0.04)---IMIQUIMOD(0.007),0
FULVESTRANT(0.04)---IMIQUIMOD(0.07),0
FULVESTRANT(0.04)---IXABEPILONE(0.0),0
FULVESTRANT(0.04)---IXABEPILONE(0.003),0
FULVESTRANT(0.04)---MECHLORETHAMINE HYDROCHLORIDE(0.0),0
FULVESTRANT(0.04)---MECHLORETHAMINE HYDROCHLORIDE(0.05),0
FULVESTRANT(0.04)---MECHLORETHAMINE HYDROCHLORIDE(0.5),0
FULVESTRANT(0.04)---MERCAPTOPURINE(0.0),0
FULVESTRANT(0.04)---MERCAPTOPURINE(0.02),0
FULVESTRANT(0.04)---MERCAPTOPURINE(0.2),0
FULVESTRANT(0.04)---METHOTREXATE(0.0),0
FULVESTRANT(0.04)---METHOTREXATE(0.001),0
FULVESTRANT(0.04)---METHOXSALEN(0.0),0
FULVESTRANT(0.04)---METHOXSALEN(0.06),0
FULVESTRANT(0.04)---METHOXSALEN(0.6),0
FULVESTRANT(0.04)---METHOXSALEN(6.0),0
FULVESTRANT(0.04)---MITOMYCINE(0.0),0
FULVESTRANT(0.04)---MITOMYCINE(0.005),0
FULVESTRANT(0.04)---MITOMYCINE(0.05),0
FULVESTRANT(0.04)---NSC 85998(0.0),0
FULVESTRANT(0.04)---NSC 85998(1.0),0
FULVESTRANT(0.04)---NSC 85998(10.0),0
FULVESTRANT(0.04)---NSC 85998(100.0),0
FULVESTRANT(0.04)---NSC-127716(0.0),0
FULVESTRANT(0.04)---NSC-127716(0.003),0
FULVESTRANT(0.04)---NSC-127716(0.03),0
FULVESTRANT(0.04)---PIPOBROMAN(0.0),0
FULVESTRANT(0.04)---PIPOBROMAN(0.3),0
FULVESTRANT(0.04)---PIPOBROMAN(3.0),0
FULVESTRANT(0.04)---PIPOBROMAN(30.0),0
FULVESTRANT(0.04)---PRALATREXATE(0.0),0
FULVESTRANT(0.04)---PRALATREXATE(0.0006),0
FULVESTRANT(0.04)---PRALATREXATE(6e-05),0
FULVESTRANT(0.04)---PRALATREXATE(6e-06),0
FULVESTRANT(0.04)---PROCARBAZINE HYDROCHLORIDE(0.0),0
FULVESTRANT(0.04)---PROCARBAZINE HYDROCHLORIDE(0.1),0
FULVESTRANT(0.04)---PROCARBAZINE HYDROCHLORIDE(1.0),0
FULVESTRANT(0.04)---PROCARBAZINE HYDROCHLORIDE(10.0),0
FULVESTRANT(0.04)---QUINACRINE HYDROCHLORIDE(0.0),0
FULVESTRANT(0.04)---QUINACRINE HYDROCHLORIDE(0.03),0
FULVESTRANT(0.04)---QUINACRINE HYDROCHLORIDE(0.3),0
FULVESTRANT(0.04)---QUINACRINE HYDROCHLORIDE(3.0),0
FULVESTRANT(0.04)---SN-38(0.0),0
FULVESTRANT(0.04)---SN-38(0.0001),0
FULVESTRANT(0.04)---SN-38(0.001),0
FULVESTRANT(0.04)---SORAFENIB(0.0),0
FULVESTRANT(0.04)---SORAFENIB(0.2),0
FULVESTRANT(0.04)---SORAFENIB(2.0),0
FULVESTRANT(0.04)---SORAFENIB(20.0),0
FULVESTRANT(0.04)---THALIDOMIDE(0.0),0
FULVESTRANT(0.04)---THALIDOMIDE(0.1),0
FULVESTRANT(0.04)---THALIDOMIDE(1.0),0
FULVESTRANT(0.04)---THALIDOMIDE(10.0),0
FULVESTRANT(0.04)---TOPOTECAN HYDROCHLORIDE(0.0),0
FULVESTRANT(0.04)---TOPOTECAN HYDROCHLORIDE(0.001),0
FULVESTRANT(0.04)---TOPOTECAN HYDROCHLORIDE(0.01),0
FULVESTRANT(0.04)---ZOLEDRONIC ACID(0.0),0
FULVESTRANT(0.04)---ZOLEDRONIC ACID(0.01),0
FULVESTRANT(0.04)---ZOLEDRONIC ACID(0.1),0
FULVESTRANT(0.04)---ZOLEDRONIC ACID(1.0),0
FULVESTRANT(0.4)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(0.0),0
FULVESTRANT(0.4)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(0.2),0
FULVESTRANT(0.4)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(2.0),0
FULVESTRANT(0.4)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(20.0),0
FULVESTRANT(0.4)---34793-34-5(0.0),0
FULVESTRANT(0.4)---34793-34-5(0.2),0
FULVESTRANT(0.4)---34793-34-5(2.0),0
FULVESTRANT(0.4)---34793-34-5(20.0),0
FULVESTRANT(0.4)---ALLOPURINOL(0.0),0
FULVESTRANT(0.4)---ALLOPURINOL(0.1),0
FULVESTRANT(0.4)---ALLOPURINOL(1.0),0
FULVESTRANT(0.4)---ALLOPURINOL(10.0),0
FULVESTRANT(0.4)---AMIFOSTINE(0.0),0
FULVESTRANT(0.4)---AMIFOSTINE(1.0),0
FULVESTRANT(0.4)---AMIFOSTINE(10.0),0
FULVESTRANT(0.4)---AMIFOSTINE(100.0),0
FULVESTRANT(0.4)---AMINOLEVULINIC ACID HYDROCHLORIDE(0.0),0
FULVESTRANT(0.4)---AMINOLEVULINIC ACID HYDROCHLORIDE(1.0),0
FULVESTRANT(0.4)---AMINOLEVULINIC ACID HYDROCHLORIDE(10.0),0
FULVESTRANT(0.4)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),0
FULVESTRANT(0.4)---ANASTROZOLE(0.0),0
FULVESTRANT(0.4)---ANASTROZOLE(0.001),0
FULVESTRANT(0.4)---ANASTROZOLE(0.01),0
FULVESTRANT(0.4)---ANASTROZOLE(0.1),0
FULVESTRANT(0.4)---ARSENIC TRIOXIDE(0.0),0
FULVESTRANT(0.4)---ARSENIC TRIOXIDE(0.06),0
FULVESTRANT(0.4)---ARSENIC TRIOXIDE(0.6),0
FULVESTRANT(0.4)---AZACYTIDINE(0.0),0
FULVESTRANT(0.4)---AZACYTIDINE(0.03),0
FULVESTRANT(0.4)---AZACYTIDINE(0.3),0
FULVESTRANT(0.4)---BORTEZOMIB(0.0),0
FULVESTRANT(0.4)---BORTEZOMIB(0.003),0
FULVESTRANT(0.4)---BORTEZOMIB(0.03),0
FULVESTRANT(0.4)---BUSULFAN(0.0),0
FULVESTRANT(0.4)---BUSULFAN(0.5),0
FULVESTRANT(0.4)---BUSULFAN(5.0),0
FULVESTRANT(0.4)---BUSULFAN(50.0),0
FULVESTRANT(0.4)---CARMUSTINE(0.0),0
FULVESTRANT(0.4)---CARMUSTINE(0.2),0
FULVESTRANT(0.4)---CARMUSTINE(2.0),0
FULVESTRANT(0.4)---CARMUSTINE(20.0),0
FULVESTRANT(0.4)---CHEMBL277800(0.0),0
FULVESTRANT(0.4)---CHEMBL277800(0.001),0
FULVESTRANT(0.4)---CHEMBL277800(0.01),0
FULVESTRANT(0.4)---CHEMBL277800(0.1),0
FULVESTRANT(0.4)---CISPLATINO(0.0),0
FULVESTRANT(0.4)---CISPLATINO(0.2),0
FULVESTRANT(0.4)---CISPLATINO(2.0),0
FULVESTRANT(0.4)---CO-V(0.0),0
FULVESTRANT(0.4)---CO-V(0.01),0
FULVESTRANT(0.4)---CO-V(0.1),0
FULVESTRANT(0.4)---CO-V(1.0),0
FULVESTRANT(0.4)---CYCLOPHOSPHAMIDE(0.0),0
FULVESTRANT(0.4)---CYCLOPHOSPHAMIDE(1.0),0
FULVESTRANT(0.4)---CYCLOPHOSPHAMIDE(10.0),0
FULVESTRANT(0.4)---CYCLOPHOSPHAMIDE(100.0),0
FULVESTRANT(0.4)---DOCETAXEL(0.0),0
FULVESTRANT(0.4)---DOCETAXEL(0.0004),0
FULVESTRANT(0.4)---DOCETAXEL(0.004),0
FULVESTRANT(0.4)---DOCETAXEL(0.04),0
FULVESTRANT(0.4)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.0),0
FULVESTRANT(0.4)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.05),0
FULVESTRANT(0.4)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.5),0
FULVESTRANT(0.4)---EMCYT (PHARMACIA)(0.0),0
FULVESTRANT(0.4)---EMCYT (PHARMACIA)(1.0),0
FULVESTRANT(0.4)---EMCYT (PHARMACIA)(10.0),0
FULVESTRANT(0.4)---EMCYT (PHARMACIA)(100.0),0
FULVESTRANT(0.4)---ERLOTINIB HYDROCHLORIDE(0.0),0
FULVESTRANT(0.4)---ERLOTINIB HYDROCHLORIDE(0.02),0
FULVESTRANT(0.4)---ERLOTINIB HYDROCHLORIDE(0.2),0
FULVESTRANT(0.4)---ERLOTINIB HYDROCHLORIDE(2.0),0
FULVESTRANT(0.4)---GEMZAR (LILLY)(0.0),0
FULVESTRANT(0.4)---GEMZAR (LILLY)(0.0001),0
FULVESTRANT(0.4)---GEMZAR (LILLY)(0.001),0
FULVESTRANT(0.4)---IFOSFAMIDE(0.0),0
FULVESTRANT(0.4)---IFOSFAMIDE(1.0),0
FULVESTRANT(0.4)---IFOSFAMIDE(10.0),0
FULVESTRANT(0.4)---IFOSFAMIDE(100.0),0
FULVESTRANT(0.4)---IMIQUIMOD(0.0),0
FULVESTRANT(0.4)---IMIQUIMOD(0.0007),0
FULVESTRANT(0.4)---IMIQUIMOD(0.007),0
FULVESTRANT(0.4)---IMIQUIMOD(0.07),0
FULVESTRANT(0.4)---IXABEPILONE(0.0),0
FULVESTRANT(0.4)---IXABEPILONE(0.003),0
FULVESTRANT(0.4)---MECHLORETHAMINE HYDROCHLORIDE(0.0),0
FULVESTRANT(0.4)---MECHLORETHAMINE HYDROCHLORIDE(0.05),0
FULVESTRANT(0.4)---MECHLORETHAMINE HYDROCHLORIDE(0.5),0
FULVESTRANT(0.4)---MERCAPTOPURINE(0.0),0
FULVESTRANT(0.4)---MERCAPTOPURINE(0.02),0
FULVESTRANT(0.4)---MERCAPTOPURINE(0.2),0
FULVESTRANT(0.4)---METHOTREXATE(0.0),0
FULVESTRANT(0.4)---METHOTREXATE(0.001),0
FULVESTRANT(0.4)---METHOXSALEN(0.0),0
FULVESTRANT(0.4)---METHOXSALEN(0.06),0
FULVESTRANT(0.4)---METHOXSALEN(0.6),0
FULVESTRANT(0.4)---METHOXSALEN(6.0),0
FULVESTRANT(0.4)---MITOMYCINE(0.0),0
FULVESTRANT(0.4)---MITOMYCINE(0.005),0
FULVESTRANT(0.4)---MITOMYCINE(0.05),0
FULVESTRANT(0.4)---NSC 85998(0.0),0
FULVESTRANT(0.4)---NSC 85998(1.0),0
FULVESTRANT(0.4)---NSC 85998(10.0),0
FULVESTRANT(0.4)---NSC 85998(100.0),0
FULVESTRANT(0.4)---NSC-127716(0.0),0
FULVESTRANT(0.4)---NSC-127716(0.003),0
FULVESTRANT(0.4)---NSC-127716(0.03),0
FULVESTRANT(0.4)---PIPOBROMAN(0.0),0
FULVESTRANT(0.4)---PIPOBROMAN(0.3),0
FULVESTRANT(0.4)---PIPOBROMAN(3.0),0
FULVESTRANT(0.4)---PIPOBROMAN(30.0),0
FULVESTRANT(0.4)---PRALATREXATE(0.0),0
FULVESTRANT(0.4)---PRALATREXATE(0.0006),0
FULVESTRANT(0.4)---PRALATREXATE(6e-05),0
FULVESTRANT(0.4)---PRALATREXATE(6e-06),0
FULVESTRANT(0.4)---PROCARBAZINE HYDROCHLORIDE(0.0),0
FULVESTRANT(0.4)---PROCARBAZINE HYDROCHLORIDE(0.1),0
FULVESTRANT(0.4)---PROCARBAZINE HYDROCHLORIDE(1.0),0
FULVESTRANT(0.4)---PROCARBAZINE HYDROCHLORIDE(10.0),0
FULVESTRANT(0.4)---QUINACRINE HYDROCHLORIDE(0.0),0
FULVESTRANT(0.4)---QUINACRINE HYDROCHLORIDE(0.03),0
FULVESTRANT(0.4)---QUINACRINE HYDROCHLORIDE(0.3),0
FULVESTRANT(0.4)---QUINACRINE HYDROCHLORIDE(3.0),0
FULVESTRANT(0.4)---SN-38(0.0),0
FULVESTRANT(0.4)---SN-38(0.0001),0
FULVESTRANT(0.4)---SN-38(0.001),0
FULVESTRANT(0.4)---SORAFENIB(0.0),0
FULVESTRANT(0.4)---SORAFENIB(0.2),0
FULVESTRANT(0.4)---SORAFENIB(2.0),0
FULVESTRANT(0.4)---SORAFENIB(20.0),0
FULVESTRANT(0.4)---THALIDOMIDE(0.0),0
FULVESTRANT(0.4)---THALIDOMIDE(0.1),0
FULVESTRANT(0.4)---THALIDOMIDE(1.0),0
FULVESTRANT(0.4)---THALIDOMIDE(10.0),0
FULVESTRANT(0.4)---TOPOTECAN HYDROCHLORIDE(0.0),0
FULVESTRANT(0.4)---TOPOTECAN HYDROCHLORIDE(0.001),0
FULVESTRANT(0.4)---TOPOTECAN HYDROCHLORIDE(0.01),0
FULVESTRANT(0.4)---ZOLEDRONIC ACID(0.0),0
FULVESTRANT(0.4)---ZOLEDRONIC ACID(0.01),0
FULVESTRANT(0.4)---ZOLEDRONIC ACID(0.1),0
FULVESTRANT(0.4)---ZOLEDRONIC ACID(1.0),0
FULVESTRANT(4.0)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(0.0),0
FULVESTRANT(4.0)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(0.2),0
FULVESTRANT(4.0)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(2.0),0
FULVESTRANT(4.0)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(20.0),0
FULVESTRANT(4.0)---34793-34-5(0.0),0
FULVESTRANT(4.0)---34793-34-5(0.2),0
FULVESTRANT(4.0)---34793-34-5(2.0),0
FULVESTRANT(4.0)---34793-34-5(20.0),0
FULVESTRANT(4.0)---ALLOPURINOL(0.0),0
FULVESTRANT(4.0)---ALLOPURINOL(0.1),0
FULVESTRANT(4.0)---ALLOPURINOL(1.0),0
FULVESTRANT(4.0)---ALLOPURINOL(10.0),0
FULVESTRANT(4.0)---AMIFOSTINE(0.0),0
FULVESTRANT(4.0)---AMIFOSTINE(1.0),0
FULVESTRANT(4.0)---AMIFOSTINE(10.0),0
FULVESTRANT(4.0)---AMIFOSTINE(100.0),0
FULVESTRANT(4.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(0.0),0
FULVESTRANT(4.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(1.0),0
FULVESTRANT(4.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(10.0),0
FULVESTRANT(4.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),0
FULVESTRANT(4.0)---ANASTROZOLE(0.0),0
FULVESTRANT(4.0)---ANASTROZOLE(0.001),0
FULVESTRANT(4.0)---ANASTROZOLE(0.01),0
FULVESTRANT(4.0)---ANASTROZOLE(0.1),0
FULVESTRANT(4.0)---ARSENIC TRIOXIDE(0.0),0
FULVESTRANT(4.0)---ARSENIC TRIOXIDE(0.06),0
FULVESTRANT(4.0)---ARSENIC TRIOXIDE(0.6),0
FULVESTRANT(4.0)---AZACYTIDINE(0.0),0
FULVESTRANT(4.0)---AZACYTIDINE(0.03),0
FULVESTRANT(4.0)---AZACYTIDINE(0.3),0
FULVESTRANT(4.0)---BORTEZOMIB(0.0),0
FULVESTRANT(4.0)---BORTEZOMIB(0.003),0
FULVESTRANT(4.0)---BORTEZOMIB(0.03),0
FULVESTRANT(4.0)---BUSULFAN(0.0),0
FULVESTRANT(4.0)---BUSULFAN(0.5),0
FULVESTRANT(4.0)---BUSULFAN(5.0),0
FULVESTRANT(4.0)---BUSULFAN(50.0),0
FULVESTRANT(4.0)---CARMUSTINE(0.0),0
FULVESTRANT(4.0)---CARMUSTINE(0.2),0
FULVESTRANT(4.0)---CARMUSTINE(2.0),0
FULVESTRANT(4.0)---CARMUSTINE(20.0),0
FULVESTRANT(4.0)---CHEMBL277800(0.0),0
FULVESTRANT(4.0)---CHEMBL277800(0.001),0
FULVESTRANT(4.0)---CHEMBL277800(0.01),0
FULVESTRANT(4.0)---CHEMBL277800(0.1),0
FULVESTRANT(4.0)---CISPLATINO(0.0),0
FULVESTRANT(4.0)---CISPLATINO(0.2),0
FULVESTRANT(4.0)---CISPLATINO(2.0),0
FULVESTRANT(4.0)---CO-V(0.0),0
FULVESTRANT(4.0)---CO-V(0.01),0
FULVESTRANT(4.0)---CO-V(0.1),0
FULVESTRANT(4.0)---CO-V(1.0),0
FULVESTRANT(4.0)---CYCLOPHOSPHAMIDE(0.0),0
FULVESTRANT(4.0)---CYCLOPHOSPHAMIDE(1.0),0
FULVESTRANT(4.0)---CYCLOPHOSPHAMIDE(10.0),0
FULVESTRANT(4.0)---CYCLOPHOSPHAMIDE(100.0),0
FULVESTRANT(4.0)---DOCETAXEL(0.0),0
FULVESTRANT(4.0)---DOCETAXEL(0.0004),0
FULVESTRANT(4.0)---DOCETAXEL(0.004),0
FULVESTRANT(4.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.0),0
FULVESTRANT(4.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.05),0
FULVESTRANT(4.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.5),0
FULVESTRANT(4.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),0
FULVESTRANT(4.0)---EMCYT (PHARMACIA)(0.0),0
FULVESTRANT(4.0)---EMCYT (PHARMACIA)(1.0),0
FULVESTRANT(4.0)---EMCYT (PHARMACIA)(10.0),0
FULVESTRANT(4.0)---EMCYT (PHARMACIA)(100.0),0
FULVESTRANT(4.0)---ERLOTINIB HYDROCHLORIDE(0.0),0
FULVESTRANT(4.0)---ERLOTINIB HYDROCHLORIDE(0.02),0
FULVESTRANT(4.0)---ERLOTINIB HYDROCHLORIDE(0.2),0
FULVESTRANT(4.0)---ERLOTINIB HYDROCHLORIDE(2.0),0
FULVESTRANT(4.0)---GEMZAR (LILLY)(0.0),0
FULVESTRANT(4.0)---GEMZAR (LILLY)(0.0001),0
FULVESTRANT(4.0)---GEMZAR (LILLY)(0.001),0
FULVESTRANT(4.0)---IFOSFAMIDE(0.0),0
FULVESTRANT(4.0)---IFOSFAMIDE(1.0),0
FULVESTRANT(4.0)---IFOSFAMIDE(10.0),0
FULVESTRANT(4.0)---IFOSFAMIDE(100.0),0
FULVESTRANT(4.0)---IMIQUIMOD(0.0),0
FULVESTRANT(4.0)---IMIQUIMOD(0.0007),0
FULVESTRANT(4.0)---IMIQUIMOD(0.007),0
FULVESTRANT(4.0)---IMIQUIMOD(0.07),0
FULVESTRANT(4.0)---IXABEPILONE(0.0),0
FULVESTRANT(4.0)---IXABEPILONE(0.003),0
FULVESTRANT(4.0)---MECHLORETHAMINE HYDROCHLORIDE(0.0),0
FULVESTRANT(4.0)---MECHLORETHAMINE HYDROCHLORIDE(0.05),0
FULVESTRANT(4.0)---MECHLORETHAMINE HYDROCHLORIDE(0.5),0
FULVESTRANT(4.0)---MERCAPTOPURINE(0.0),0
FULVESTRANT(4.0)---MERCAPTOPURINE(0.02),0
FULVESTRANT(4.0)---MERCAPTOPURINE(0.2),0
FULVESTRANT(4.0)---METHOTREXATE(0.0),0
FULVESTRANT(4.0)---METHOTREXATE(0.001),0
FULVESTRANT(4.0)---METHOTREXATE(0.01),0
FULVESTRANT(4.0)---METHOXSALEN(0.0),0
FULVESTRANT(4.0)---METHOXSALEN(0.06),0
FULVESTRANT(4.0)---METHOXSALEN(0.6),0
FULVESTRANT(4.0)---METHOXSALEN(6.0),0
FULVESTRANT(4.0)---MITOMYCINE(0.0),0
FULVESTRANT(4.0)---MITOMYCINE(0.005),0
FULVESTRANT(4.0)---MITOMYCINE(0.05),0
FULVESTRANT(4.0)---NSC 85998(0.0),0
FULVESTRANT(4.0)---NSC 85998(1.0),0
FULVESTRANT(4.0)---NSC 85998(10.0),0
FULVESTRANT(4.0)---NSC 85998(100.0),0
FULVESTRANT(4.0)---NSC-127716(0.0),0
FULVESTRANT(4.0)---NSC-127716(0.003),0
FULVESTRANT(4.0)---NSC-127716(0.03),0
FULVESTRANT(4.0)---PIPOBROMAN(0.0),0
FULVESTRANT(4.0)---PIPOBROMAN(0.3),0
FULVESTRANT(4.0)---PIPOBROMAN(3.0),0
FULVESTRANT(4.0)---PIPOBROMAN(30.0),0
FULVESTRANT(4.0)---PRALATREXATE(0.0),0
FULVESTRANT(4.0)---PRALATREXATE(0.0006),0
FULVESTRANT(4.0)---PRALATREXATE(6e-05),0
FULVESTRANT(4.0)---PRALATREXATE(6e-06),0
FULVESTRANT(4.0)---PROCARBAZINE HYDROCHLORIDE(0.0),0
FULVESTRANT(4.0)---PROCARBAZINE HYDROCHLORIDE(0.1),0
FULVESTRANT(4.0)---PROCARBAZINE HYDROCHLORIDE(1.0),0
FULVESTRANT(4.0)---PROCARBAZINE HYDROCHLORIDE(10.0),0
FULVESTRANT(4.0)---QUINACRINE HYDROCHLORIDE(0.0),0
FULVESTRANT(4.0)---QUINACRINE HYDROCHLORIDE(0.03),0
FULVESTRANT(4.0)---QUINACRINE HYDROCHLORIDE(0.3),0
FULVESTRANT(4.0)---QUINACRINE HYDROCHLORIDE(3.0),0
FULVESTRANT(4.0)---SN-38(0.0),0
FULVESTRANT(4.0)---SN-38(0.0001),0
FULVESTRANT(4.0)---SN-38(0.001),0
FULVESTRANT(4.0)---SORAFENIB(0.0),0
FULVESTRANT(4.0)---SORAFENIB(0.2),0
FULVESTRANT(4.0)---SORAFENIB(2.0),0
FULVESTRANT(4.0)---SORAFENIB(20.0),0
FULVESTRANT(4.0)---THALIDOMIDE(0.0),0
FULVESTRANT(4.0)---THALIDOMIDE(0.1),0
FULVESTRANT(4.0)---THALIDOMIDE(1.0),0
FULVESTRANT(4.0)---THALIDOMIDE(10.0),0
FULVESTRANT(4.0)---TOPOTECAN HYDROCHLORIDE(0.0),0
FULVESTRANT(4.0)---TOPOTECAN HYDROCHLORIDE(0.001),0
FULVESTRANT(4.0)---TOPOTECAN HYDROCHLORIDE(0.01),0
FULVESTRANT(4.0)---ZOLEDRONIC ACID(0.0),0
FULVESTRANT(4.0)---ZOLEDRONIC ACID(0.01),0
FULVESTRANT(4.0)---ZOLEDRONIC ACID(0.1),0
FULVESTRANT(4.0)---ZOLEDRONIC ACID(1.0),0
GEFITINIB(0.0)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(0.0),0
GEFITINIB(0.0)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(1.0),0
GEFITINIB(0.0)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(10.0),0
GEFITINIB(0.0)---1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE(100.0),0
GEFITINIB(0.0)---34793-34-5(0.0),0
GEFITINIB(0.0)---34793-34-5(0.5),0
GEFITINIB(0.0)---34793-34-5(5.0),0
GEFITINIB(0.0)---34793-34-5(50.0),0
GEFITINIB(0.0)---ACTINOMYCIN D(0.0),0
GEFITINIB(0.0)---ACTINOMYCIN D(0.0001),0
GEFITINIB(0.0)---ACTINOMYCIN D(0.001),0
