variable,label
IMATINIB(0.0)---TRIETHYLENEMELAMINE(0.5),3
IMATINIB(0.0)---TRIETHYLENEMELAMINE(5.0),3
IMATINIB(0.0)---ZOLINZA(1.0),3
IMATINIB(0.05)---ADM HYDROCHLORIDE(0.5),3
IMATINIB(0.05)---CISPLATINO(2.0),3
IMATINIB(0.05)---CISPLATINO(20.0),3
IMATINIB(0.05)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),3
IMATINIB(0.05)---EMCYT (PHARMACIA)(100.0),3
IMATINIB(0.05)---GEMZAR (LILLY)(0.01),3
IMATINIB(0.05)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
IMATINIB(0.05)---MITOMYCINE(0.5),3
IMATINIB(0.05)---PACLITAXEL(0.3),3
IMATINIB(0.05)---PIPOBROMAN(30.0),3
IMATINIB(0.05)---QUINACRINE HYDROCHLORIDE(3.0),3
IMATINIB(0.05)---SN-38(0.01),3
IMATINIB(0.05)---TOPOTECAN HYDROCHLORIDE(0.1),3
IMATINIB(0.05)---TRIETHYLENEMELAMINE(0.5),3
IMATINIB(0.5)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),3
IMATINIB(0.5)---ANTIBIOTIC AD 32(2.0),3
IMATINIB(0.5)---BENDAMUSTINE HYDROCHLORIDE(0.0),3
IMATINIB(0.5)---CISPLATINO(2.0),3
IMATINIB(0.5)---CISPLATINO(20.0),3
IMATINIB(0.5)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),3
IMATINIB(0.5)---EMCYT (PHARMACIA)(100.0),3
IMATINIB(0.5)---GEMZAR (LILLY)(0.01),3
IMATINIB(0.5)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
IMATINIB(0.5)---MERCAPTOPURINE(0.2),3
IMATINIB(0.5)---PIPOBROMAN(30.0),3
IMATINIB(0.5)---QUINACRINE HYDROCHLORIDE(3.0),3
IMATINIB(0.5)---SN-38(0.01),3
IMATINIB(0.5)---TOPOTECAN HYDROCHLORIDE(0.1),3
IMATINIB(0.5)---TRIETHYLENEMELAMINE(5.0),3
IMATINIB(0.5)---ZOLINZA(1.0),3
IMATINIB(5.0)---ANTIBIOTIC AD 32(2.0),3
IMATINIB(5.0)---ANTIBIOTIC AY 22989(0.1),3
IMATINIB(5.0)---BENDAMUSTINE HYDROCHLORIDE(0.0),3
IMATINIB(5.0)---BENDAMUSTINE HYDROCHLORIDE(0.2),3
IMATINIB(5.0)---BENDAMUSTINE HYDROCHLORIDE(2.0),3
IMATINIB(5.0)---BENDAMUSTINE HYDROCHLORIDE(20.0),3
IMATINIB(5.0)---CISPLATINO(2.0),3
IMATINIB(5.0)---CISPLATINO(20.0),3
IMATINIB(5.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),3
IMATINIB(5.0)---EMCYT (PHARMACIA)(100.0),3
IMATINIB(5.0)---ERLOTINIB HYDROCHLORIDE(2.0),3
IMATINIB(5.0)---GEMZAR (LILLY)(0.01),3
IMATINIB(5.0)---MECHLORETHAMINE HYDROCHLORIDE(0.05),3
IMATINIB(5.0)---MECHLORETHAMINE HYDROCHLORIDE(0.5),3
IMATINIB(5.0)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
IMATINIB(5.0)---MERCAPTOPURINE(0.2),3
IMATINIB(5.0)---MITOMYCINE(0.5),3
IMATINIB(5.0)---PACLITAXEL(0.03),3
IMATINIB(5.0)---PIPOBROMAN(30.0),3
IMATINIB(5.0)---QUINACRINE HYDROCHLORIDE(3.0),3
IMATINIB(5.0)---SN-38(0.01),3
IMATINIB(5.0)---TOPOTECAN HYDROCHLORIDE(0.1),3
IMATINIB(5.0)---ZOLINZA(0.0),3
IMATINIB(5.0)---ZOLINZA(0.01),3
IMATINIB(5.0)---ZOLINZA(0.1),3
IMATINIB(5.0)---ZOLINZA(1.0),3
IMIQUIMOD(0.0)---CISPLATINO(20.0),3
IMIQUIMOD(0.0)---IXABEPILONE(0.03),3
IMIQUIMOD(0.0)---TOPOTECAN HYDROCHLORIDE(0.1),3
IMIQUIMOD(0.0007)---CISPLATINO(20.0),3
IMIQUIMOD(0.0007)---IXABEPILONE(0.03),3
IMIQUIMOD(0.0007)---TOPOTECAN HYDROCHLORIDE(0.1),3
IMIQUIMOD(0.007)---CISPLATINO(20.0),3
IMIQUIMOD(0.007)---IXABEPILONE(0.03),3
IMIQUIMOD(0.007)---TOPOTECAN HYDROCHLORIDE(0.1),3
IMIQUIMOD(0.07)---CISPLATINO(20.0),3
IMIQUIMOD(0.07)---IXABEPILONE(0.03),3
IMIQUIMOD(0.07)---TOPOTECAN HYDROCHLORIDE(0.1),3
IXABEPILONE(0.0)---BORTEZOMIB(0.3),3
IXABEPILONE(0.0)---CISPLATINO(2.0),3
IXABEPILONE(0.0)---EMCYT (PHARMACIA)(1.0),3
IXABEPILONE(0.0)---EMCYT (PHARMACIA)(100.0),3
IXABEPILONE(0.003)---BORTEZOMIB(0.03),3
IXABEPILONE(0.003)---BORTEZOMIB(0.3),3
IXABEPILONE(0.003)---CISPLATINO(0.0),3
IXABEPILONE(0.003)---CISPLATINO(0.2),3
IXABEPILONE(0.003)---CISPLATINO(2.0),3
IXABEPILONE(0.03)---ARSENIC TRIOXIDE(0.0),3
IXABEPILONE(0.03)---ARSENIC TRIOXIDE(0.06),3
IXABEPILONE(0.03)---ARSENIC TRIOXIDE(0.6),3
IXABEPILONE(0.03)---BORTEZOMIB(0.0),3
IXABEPILONE(0.03)---BORTEZOMIB(0.003),3
IXABEPILONE(0.03)---BORTEZOMIB(0.03),3
IXABEPILONE(0.03)---BORTEZOMIB(0.3),3
IXABEPILONE(0.3)---BORTEZOMIB(0.0),3
IXABEPILONE(0.3)---BORTEZOMIB(0.003),3
IXABEPILONE(0.3)---BORTEZOMIB(0.03),3
IXABEPILONE(0.3)---BORTEZOMIB(0.3),3
IXABEPILONE(0.3)---ERLOTINIB HYDROCHLORIDE(2.0),3
LAPATINIB(0.0)---ADM HYDROCHLORIDE(0.5),3
LAPATINIB(0.0)---ANTIBIOTIC AD 32(20.0),3
LAPATINIB(0.0)---BLEOMYCIN(1.0),3
LAPATINIB(0.0)---CISPLATINO(2.0),3
LAPATINIB(0.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),3
LAPATINIB(0.0)---IXABEPILONE(0.03),3
LAPATINIB(0.0)---IXABEPILONE(0.3),3
LAPATINIB(0.0)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
LAPATINIB(0.0)---MERCAPTOPURINE(2.0),3
LAPATINIB(0.0)---MITOMYCINE(0.5),3
LAPATINIB(0.0)---PIPOBROMAN(30.0),3
LAPATINIB(0.0)---PRALATREXATE(6e-06),3
LAPATINIB(0.0)---QUINACRINE HYDROCHLORIDE(3.0),3
LAPATINIB(0.0)---TOPOTECAN HYDROCHLORIDE(0.1),3
LAPATINIB(0.03)---ADM HYDROCHLORIDE(0.5),3
LAPATINIB(0.03)---ANTIBIOTIC AD 32(20.0),3
LAPATINIB(0.03)---BLEOMYCIN(1.0),3
LAPATINIB(0.03)---CISPLATINO(2.0),3
LAPATINIB(0.03)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),3
LAPATINIB(0.03)---IXABEPILONE(0.03),3
LAPATINIB(0.03)---IXABEPILONE(0.3),3
LAPATINIB(0.03)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
LAPATINIB(0.03)---MERCAPTOPURINE(2.0),3
LAPATINIB(0.03)---MITOMYCINE(0.5),3
LAPATINIB(0.03)---PIPOBROMAN(30.0),3
LAPATINIB(0.03)---PRALATREXATE(6e-06),3
LAPATINIB(0.03)---QUINACRINE HYDROCHLORIDE(3.0),3
LAPATINIB(0.03)---TOPOTECAN HYDROCHLORIDE(0.1),3
LAPATINIB(0.03)---VINBLASTINE SULFATE(0.03),3
LAPATINIB(0.3)---ADM HYDROCHLORIDE(0.5),3
LAPATINIB(0.3)---ANTIBIOTIC AD 32(2.0),3
LAPATINIB(0.3)---ANTIBIOTIC AD 32(20.0),3
LAPATINIB(0.3)---ARSENIC TRIOXIDE(0.6),3
LAPATINIB(0.3)---BLEOMYCIN(1.0),3
LAPATINIB(0.3)---CISPLATINO(2.0),3
LAPATINIB(0.3)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),3
LAPATINIB(0.3)---IXABEPILONE(0.03),3
LAPATINIB(0.3)---IXABEPILONE(0.3),3
LAPATINIB(0.3)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
LAPATINIB(0.3)---MERCAPTOPURINE(2.0),3
LAPATINIB(0.3)---MITOMYCINE(0.5),3
LAPATINIB(0.3)---PIPOBROMAN(30.0),3
LAPATINIB(0.3)---PRALATREXATE(6e-06),3
LAPATINIB(0.3)---QUINACRINE HYDROCHLORIDE(3.0),3
LAPATINIB(0.3)---TOPOTECAN HYDROCHLORIDE(0.1),3
LAPATINIB(3.0)---ADM HYDROCHLORIDE(0.05),3
LAPATINIB(3.0)---ADM HYDROCHLORIDE(0.5),3
LAPATINIB(3.0)---ANTIBIOTIC AD 32(0.2),3
LAPATINIB(3.0)---ANTIBIOTIC AD 32(2.0),3
LAPATINIB(3.0)---ANTIBIOTIC AD 32(20.0),3
LAPATINIB(3.0)---ARSENIC TRIOXIDE(0.6),3
LAPATINIB(3.0)---BLEOMYCIN(1.0),3
LAPATINIB(3.0)---BUSULFAN(50.0),3
LAPATINIB(3.0)---CISPLATINO(2.0),3
LAPATINIB(3.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),3
LAPATINIB(3.0)---IXABEPILONE(0.03),3
LAPATINIB(3.0)---IXABEPILONE(0.3),3
LAPATINIB(3.0)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
LAPATINIB(3.0)---MERCAPTOPURINE(0.0),3
LAPATINIB(3.0)---MERCAPTOPURINE(0.2),3
LAPATINIB(3.0)---MERCAPTOPURINE(2.0),3
LAPATINIB(3.0)---MITOMYCINE(0.5),3
LAPATINIB(3.0)---NSC-127716(0.3),3
LAPATINIB(3.0)---PIPOBROMAN(3.0),3
LAPATINIB(3.0)---PIPOBROMAN(30.0),3
LAPATINIB(3.0)---PRALATREXATE(6e-06),3
LAPATINIB(3.0)---QUINACRINE HYDROCHLORIDE(3.0),3
LAPATINIB(3.0)---SUNITINIB(0.0),3
LAPATINIB(3.0)---SUNITINIB(0.01),3
LAPATINIB(3.0)---SUNITINIB(0.1),3
LAPATINIB(3.0)---SUNITINIB(1.0),3
LAPATINIB(3.0)---TOPOTECAN HYDROCHLORIDE(0.1),3
LENALIDOMIDE(0.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),3
LENALIDOMIDE(0.0)---ANTIBIOTIC AY 22989(0.005),3
LENALIDOMIDE(0.0)---ANTIBIOTIC AY 22989(0.05),3
LENALIDOMIDE(0.0)---GEFITINIB(10.0),3
LENALIDOMIDE(0.0)---MITOXANTRONE(0.05),3
LENALIDOMIDE(0.0)---NSC-127716(1.0),3
LENALIDOMIDE(0.0)---NSC141540(0.5),3
LENALIDOMIDE(0.0)---PACLITAXEL(0.006),3
LENALIDOMIDE(0.0)---PIPOBROMAN(20.0),3
LENALIDOMIDE(0.0)---QUINACRINE HYDROCHLORIDE(3.0),3
LENALIDOMIDE(0.0)---TEMOZOLOMIDE(30.0),3
LENALIDOMIDE(0.0)---VINCRISTINE SULFATE(0.03),3
LENALIDOMIDE(0.3)---ACTINOMYCIN D(0.01),3
LENALIDOMIDE(0.3)---ANTIBIOTIC AY 22989(0.005),3
LENALIDOMIDE(0.3)---ANTIBIOTIC AY 22989(0.05),3
LENALIDOMIDE(0.3)---ELOXATIN (TN) (SANOFI SYNTHELAB)(1.0),3
LENALIDOMIDE(0.3)---GEFITINIB(10.0),3
LENALIDOMIDE(0.3)---MITOXANTRONE(0.05),3
LENALIDOMIDE(0.3)---NSC-127716(1.0),3
LENALIDOMIDE(0.3)---NSC141540(0.5),3
LENALIDOMIDE(0.3)---PIPOBROMAN(20.0),3
LENALIDOMIDE(0.3)---ROMIDEPSIN(0.001),3
LENALIDOMIDE(0.3)---TEMOZOLOMIDE(30.0),3
LENALIDOMIDE(0.3)---THIOGUANINE(1.0),3
LENALIDOMIDE(0.3)---VINCRISTINE SULFATE(0.03),3
LENALIDOMIDE(3.0)---ACTINOMYCIN D(0.01),3
LENALIDOMIDE(3.0)---ANTIBIOTIC AY 22989(0.005),3
LENALIDOMIDE(3.0)---ANTIBIOTIC AY 22989(0.05),3
LENALIDOMIDE(3.0)---GEFITINIB(10.0),3
LENALIDOMIDE(3.0)---LAPATINIB(2.0),3
LENALIDOMIDE(3.0)---MITOXANTRONE(0.05),3
LENALIDOMIDE(3.0)---NSC-127716(1.0),3
LENALIDOMIDE(3.0)---NSC141540(0.5),3
LENALIDOMIDE(3.0)---PIPOBROMAN(20.0),3
LENALIDOMIDE(3.0)---ROMIDEPSIN(0.001),3
LENALIDOMIDE(3.0)---TEMOZOLOMIDE(30.0),3
LENALIDOMIDE(3.0)---THIOGUANINE(1.0),3
LENALIDOMIDE(3.0)---VINCRISTINE SULFATE(0.03),3
LENALIDOMIDE(30.0)---ACTINOMYCIN D(0.01),3
LENALIDOMIDE(30.0)---ANTIBIOTIC AY 22989(0.005),3
LENALIDOMIDE(30.0)---ANTIBIOTIC AY 22989(0.05),3
LENALIDOMIDE(30.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(1.0),3
LENALIDOMIDE(30.0)---GEFITINIB(10.0),3
LENALIDOMIDE(30.0)---LAPATINIB(2.0),3
LENALIDOMIDE(30.0)---METHOTREXATE(0.3),3
LENALIDOMIDE(30.0)---MITOXANTRONE(0.05),3
LENALIDOMIDE(30.0)---NSC-127716(1.0),3
LENALIDOMIDE(30.0)---NSC141540(0.5),3
LENALIDOMIDE(30.0)---PIPOBROMAN(20.0),3
LENALIDOMIDE(30.0)---QUINACRINE HYDROCHLORIDE(3.0),3
LENALIDOMIDE(30.0)---TEMOZOLOMIDE(30.0),3
LENALIDOMIDE(30.0)---VINCRISTINE SULFATE(0.03),3
LETROZOLE(0.0)---5-FLUORO-2'-DEOXYURIDINE(0.07),3
LETROZOLE(0.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),3
LETROZOLE(0.0)---ANTIBIOTIC AD 32(2.0),3
LETROZOLE(0.0)---ARSENIC TRIOXIDE(0.6),3
LETROZOLE(0.0)---AZACYTIDINE(3.0),3
LETROZOLE(0.0)---BLEOMYCIN(1.0),3
LETROZOLE(0.0)---BORTEZOMIB(0.3),3
LETROZOLE(0.0)---CHEMBL277800(0.1),3
LETROZOLE(0.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),3
LETROZOLE(0.0)---FLUDARABINE BASE(6.0),3
LETROZOLE(0.0)---GEMZAR (LILLY)(0.01),3
LETROZOLE(0.0)---IXABEPILONE(0.03),3
LETROZOLE(0.0)---IXABEPILONE(0.3),3
LETROZOLE(0.0)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
LETROZOLE(0.0)---MERCAPTOPURINE(2.0),3
LETROZOLE(0.0)---METHOTREXATE(0.1),3
LETROZOLE(0.0)---MITOMYCINE(0.5),3
LETROZOLE(0.0)---PACLITAXEL(0.3),3
LETROZOLE(0.0)---PIPOBROMAN(30.0),3
LETROZOLE(0.0)---PLICAMYCIN(1.0),3
LETROZOLE(0.0)---QUINACRINE HYDROCHLORIDE(3.0),3
LETROZOLE(0.0)---SN-38(0.01),3
LETROZOLE(0.0)---TOPOTECAN HYDROCHLORIDE(0.01),3
LETROZOLE(0.0)---TRIETHYLENEMELAMINE(5.0),3
LETROZOLE(0.0)---VINBLASTINE SULFATE(0.03),3
LETROZOLE(0.0)---ZOLINZA(1.0),3
LETROZOLE(0.004)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),3
LETROZOLE(0.004)---ARSENIC TRIOXIDE(0.6),3
LETROZOLE(0.004)---AZACYTIDINE(3.0),3
LETROZOLE(0.004)---BLEOMYCIN(1.0),3
LETROZOLE(0.004)---BORTEZOMIB(0.3),3
LETROZOLE(0.004)---CHEMBL277800(0.1),3
LETROZOLE(0.004)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.5),3
LETROZOLE(0.004)---FLUDARABINE BASE(6.0),3
LETROZOLE(0.004)---GEMZAR (LILLY)(0.01),3
LETROZOLE(0.004)---IXABEPILONE(0.03),3
LETROZOLE(0.004)---IXABEPILONE(0.3),3
LETROZOLE(0.004)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
LETROZOLE(0.004)---MERCAPTOPURINE(2.0),3
LETROZOLE(0.004)---METHOTREXATE(0.1),3
LETROZOLE(0.004)---MITOMYCINE(0.05),3
LETROZOLE(0.004)---MITOMYCINE(0.5),3
LETROZOLE(0.004)---PACLITAXEL(0.3),3
LETROZOLE(0.004)---PIPOBROMAN(30.0),3
LETROZOLE(0.004)---PLICAMYCIN(1.0),3
LETROZOLE(0.004)---PRALATREXATE(6e-06),3
LETROZOLE(0.004)---QUINACRINE HYDROCHLORIDE(3.0),3
LETROZOLE(0.004)---TOPOTECAN HYDROCHLORIDE(0.01),3
LETROZOLE(0.004)---TRIETHYLENEMELAMINE(5.0),3
LETROZOLE(0.04)---5-FLUORO-2'-DEOXYURIDINE(0.07),3
LETROZOLE(0.04)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),3
LETROZOLE(0.04)---ANTIBIOTIC AD 32(2.0),3
LETROZOLE(0.04)---ARSENIC TRIOXIDE(0.6),3
LETROZOLE(0.04)---AZACYTIDINE(3.0),3
LETROZOLE(0.04)---BLEOMYCIN(1.0),3
LETROZOLE(0.04)---BORTEZOMIB(0.3),3
LETROZOLE(0.04)---CHEMBL277800(0.1),3
LETROZOLE(0.04)---CISPLATINO(20.0),3
LETROZOLE(0.04)---FLUDARABINE BASE(6.0),3
LETROZOLE(0.04)---GEMZAR (LILLY)(0.01),3
LETROZOLE(0.04)---IXABEPILONE(0.3),3
LETROZOLE(0.04)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
LETROZOLE(0.04)---MERCAPTOPURINE(2.0),3
LETROZOLE(0.04)---METHOTREXATE(0.1),3
LETROZOLE(0.04)---MITOMYCINE(0.5),3
LETROZOLE(0.04)---PACLITAXEL(0.3),3
LETROZOLE(0.04)---PIPOBROMAN(30.0),3
LETROZOLE(0.04)---PLICAMYCIN(1.0),3
LETROZOLE(0.04)---QUINACRINE HYDROCHLORIDE(3.0),3
LETROZOLE(0.04)---SN-38(0.01),3
LETROZOLE(0.04)---TOPOTECAN HYDROCHLORIDE(0.01),3
LETROZOLE(0.04)---TRIETHYLENEMELAMINE(5.0),3
LETROZOLE(0.04)---VINBLASTINE SULFATE(0.03),3
LETROZOLE(0.4)---5-FLUORO-2'-DEOXYURIDINE(0.07),3
LETROZOLE(0.4)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),3
LETROZOLE(0.4)---ANTIBIOTIC AD 32(2.0),3
LETROZOLE(0.4)---ARSENIC TRIOXIDE(0.6),3
LETROZOLE(0.4)---AZACYTIDINE(3.0),3
LETROZOLE(0.4)---BLEOMYCIN(1.0),3
LETROZOLE(0.4)---BORTEZOMIB(0.3),3
LETROZOLE(0.4)---CHEMBL277800(0.1),3
LETROZOLE(0.4)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),3
LETROZOLE(0.4)---FLUDARABINE BASE(6.0),3
LETROZOLE(0.4)---GEMZAR (LILLY)(0.01),3
LETROZOLE(0.4)---IXABEPILONE(0.03),3
LETROZOLE(0.4)---IXABEPILONE(0.3),3
LETROZOLE(0.4)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
LETROZOLE(0.4)---MERCAPTOPURINE(2.0),3
LETROZOLE(0.4)---METHOTREXATE(0.1),3
LETROZOLE(0.4)---MITOMYCINE(0.5),3
LETROZOLE(0.4)---NSC-127716(0.3),3
LETROZOLE(0.4)---PACLITAXEL(0.3),3
LETROZOLE(0.4)---PIPOBROMAN(30.0),3
LETROZOLE(0.4)---PLICAMYCIN(1.0),3
LETROZOLE(0.4)---PRALATREXATE(6e-06),3
LETROZOLE(0.4)---QUINACRINE HYDROCHLORIDE(3.0),3
LETROZOLE(0.4)---SN-38(0.01),3
LETROZOLE(0.4)---TOPOTECAN HYDROCHLORIDE(0.01),3
LETROZOLE(0.4)---TRIETHYLENEMELAMINE(5.0),3
LETROZOLE(0.4)---VINBLASTINE SULFATE(0.03),3
LOMUSTINE(0.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),3
LOMUSTINE(0.0)---ANTIBIOTIC AY 22989(0.05),3
LOMUSTINE(0.0)---CYTARABINE HYDROCHLORIDE(0.5),3
LOMUSTINE(0.0)---DASATINIB(0.1),3
LOMUSTINE(0.0)---FLUDARABINE BASE(6.0),3
LOMUSTINE(0.0)---METHOTREXATE(0.03),3
LOMUSTINE(0.0)---METHOTREXATE(0.3),3
LOMUSTINE(0.0)---PIPOBROMAN(20.0),3
LOMUSTINE(0.0)---THIOGUANINE(10.0),3
LOMUSTINE(0.0)---TOPOTECAN HYDROCHLORIDE(0.05),3
LOMUSTINE(0.0)---VINCRISTINE SULFATE(0.03),3
LOMUSTINE(0.5)---ANTIBIOTIC AY 22989(0.05),3
LOMUSTINE(0.5)---CYTARABINE HYDROCHLORIDE(0.5),3
LOMUSTINE(0.5)---DASATINIB(0.1),3
LOMUSTINE(0.5)---ELOXATIN (TN) (SANOFI SYNTHELAB)(1.0),3
LOMUSTINE(0.5)---METHOTREXATE(0.03),3
LOMUSTINE(0.5)---METHOTREXATE(0.3),3
LOMUSTINE(0.5)---NSC-127716(1.0),3
LOMUSTINE(0.5)---PIPOBROMAN(20.0),3
LOMUSTINE(0.5)---SN-38(0.003),3
LOMUSTINE(0.5)---THIOGUANINE(10.0),3
LOMUSTINE(0.5)---TOPOTECAN HYDROCHLORIDE(0.05),3
LOMUSTINE(0.5)---VINCRISTINE SULFATE(0.03),3
LOMUSTINE(5.0)---5-FLUORO-2'-DEOXYURIDINE(0.0),3
LOMUSTINE(5.0)---5-FLUORO-2'-DEOXYURIDINE(0.007),3
LOMUSTINE(5.0)---ANTIBIOTIC AY 22989(0.05),3
LOMUSTINE(5.0)---CYTARABINE HYDROCHLORIDE(0.5),3
LOMUSTINE(5.0)---DASATINIB(0.1),3
LOMUSTINE(5.0)---FLUDARABINE BASE(6.0),3
LOMUSTINE(5.0)---IMATINIB(5.0),3
LOMUSTINE(5.0)---LAPATINIB(2.0),3
LOMUSTINE(5.0)---MELPHALAN HYDROCHLORIDE(0.1),3
LOMUSTINE(5.0)---METHOTREXATE(0.03),3
LOMUSTINE(5.0)---METHOTREXATE(0.3),3
LOMUSTINE(5.0)---MITOTANE(20.0),3
LOMUSTINE(5.0)---NSC-127716(1.0),3
LOMUSTINE(5.0)---PIPOBROMAN(20.0),3
LOMUSTINE(5.0)---ROMIDEPSIN(0.001),3
LOMUSTINE(5.0)---THIOGUANINE(10.0),3
LOMUSTINE(5.0)---TOPOTECAN HYDROCHLORIDE(0.05),3
LOMUSTINE(5.0)---VINCRISTINE SULFATE(0.03),3
LOMUSTINE(50.0)---AMIFOSTINE(0.0),3
LOMUSTINE(50.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(0.0),3
LOMUSTINE(50.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(1.0),3
LOMUSTINE(50.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(10.0),3
LOMUSTINE(50.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),3
LOMUSTINE(50.0)---BLEOMYCIN(0.0),3
LOMUSTINE(50.0)---BLEOMYCIN(0.001),3
LOMUSTINE(50.0)---BLEOMYCIN(0.01),3
LOMUSTINE(50.0)---BLEOMYCIN(0.1),3
LOMUSTINE(50.0)---BORTEZOMIB(0.0),3
LOMUSTINE(50.0)---BORTEZOMIB(0.0005),3
LOMUSTINE(50.0)---BORTEZOMIB(0.005),3
LOMUSTINE(50.0)---BORTEZOMIB(5e-05),3
LOMUSTINE(50.0)---CARBOPLATIN(0.0),3
LOMUSTINE(50.0)---CARBOPLATIN(0.5),3
LOMUSTINE(50.0)---CARBOPLATIN(5.0),3
LOMUSTINE(50.0)---CELECOXIB(0.0),3
LOMUSTINE(50.0)---CELECOXIB(0.1),3
LOMUSTINE(50.0)---CELECOXIB(1.0),3
LOMUSTINE(50.0)---CELECOXIB(10.0),3
LOMUSTINE(50.0)---CRIZOTINIB(0.0),3
LOMUSTINE(50.0)---CRIZOTINIB(0.01),3
LOMUSTINE(50.0)---CRIZOTINIB(0.1),3
LOMUSTINE(50.0)---CRIZOTINIB(1.0),3
LOMUSTINE(50.0)---CYCLOPHOSPHAMIDE(0.0),3
LOMUSTINE(50.0)---CYTARABINE HYDROCHLORIDE(0.0),3
LOMUSTINE(50.0)---CYTARABINE HYDROCHLORIDE(0.005),3
LOMUSTINE(50.0)---CYTARABINE HYDROCHLORIDE(0.05),3
LOMUSTINE(50.0)---DACARBAZINE(0.0),3
LOMUSTINE(50.0)---DACARBAZINE(0.5),3
LOMUSTINE(50.0)---DACARBAZINE(5.0),3
LOMUSTINE(50.0)---DACARBAZINE(50.0),3
LOMUSTINE(50.0)---DASATINIB(0.0),3
LOMUSTINE(50.0)---DASATINIB(0.001),3
LOMUSTINE(50.0)---DASATINIB(0.01),3
LOMUSTINE(50.0)---DOCETAXEL(0.0),3
LOMUSTINE(50.0)---DOCETAXEL(0.0003),3
LOMUSTINE(50.0)---DOCETAXEL(0.003),3
LOMUSTINE(50.0)---FULVESTRANT(0.0),3
LOMUSTINE(50.0)---FULVESTRANT(0.01),3
LOMUSTINE(50.0)---FULVESTRANT(0.1),3
LOMUSTINE(50.0)---FULVESTRANT(1.0),3
LOMUSTINE(50.0)---IFOSFAMIDE(0.0),3
LOMUSTINE(50.0)---IFOSFAMIDE(10.0),3
LOMUSTINE(50.0)---IFOSFAMIDE(100.0),3
LOMUSTINE(50.0)---MEGESTROL ACETATE(0.0),3
LOMUSTINE(50.0)---MEGESTROL ACETATE(0.3),3
LOMUSTINE(50.0)---MEGESTROL ACETATE(3.0),3
LOMUSTINE(50.0)---MEGESTROL ACETATE(30.0),3
LOMUSTINE(50.0)---MERCAPTOPURINE(0.02),3
LOMUSTINE(50.0)---MERCAPTOPURINE(0.2),3
LOMUSTINE(50.0)---MERCAPTOPURINE(2.0),3
LOMUSTINE(50.0)---METHOTREXATE(0.0),3
LOMUSTINE(50.0)---METHOTREXATE(0.003),3
LOMUSTINE(50.0)---METHOTREXATE(0.03),3
LOMUSTINE(50.0)---METHOTREXATE(0.3),3
LOMUSTINE(50.0)---NSC-127716(0.0),3
LOMUSTINE(50.0)---PACLITAXEL(0.0),3
LOMUSTINE(50.0)---PACLITAXEL(0.0006),3
LOMUSTINE(50.0)---PACLITAXEL(0.006),3
LOMUSTINE(50.0)---PIPOBROMAN(0.0),3
LOMUSTINE(50.0)---PIPOBROMAN(0.2),3
LOMUSTINE(50.0)---PIPOBROMAN(2.0),3
LOMUSTINE(50.0)---PIPOBROMAN(20.0),3
LOMUSTINE(50.0)---ROMIDEPSIN(0.0),3
LOMUSTINE(50.0)---SN-38(0.0),3
LOMUSTINE(50.0)---SN-38(0.0003),3
LOMUSTINE(50.0)---SN-38(0.003),3
LOMUSTINE(50.0)---THIOGUANINE(0.0),3
LOMUSTINE(50.0)---THIOGUANINE(0.1),3
LOMUSTINE(50.0)---THIOGUANINE(1.0),3
LOMUSTINE(50.0)---TOPOTECAN HYDROCHLORIDE(0.0),3
LOMUSTINE(50.0)---TOPOTECAN HYDROCHLORIDE(0.0005),3
