variable,label
MELPHALAN HYDROCHLORIDE(0.1)---SORAFENIB(10.0),2
MELPHALAN HYDROCHLORIDE(0.1)---TOPOTECAN HYDROCHLORIDE(0.05),2
MELPHALAN HYDROCHLORIDE(0.1)---VINCRISTINE SULFATE(0.03),2
MELPHALAN HYDROCHLORIDE(1.0)---CARBOPLATIN(50.0),2
MELPHALAN HYDROCHLORIDE(1.0)---CYTARABINE HYDROCHLORIDE(0.5),2
MELPHALAN HYDROCHLORIDE(1.0)---DOCETAXEL(0.03),2
MELPHALAN HYDROCHLORIDE(1.0)---ROMIDEPSIN(0.01),2
MELPHALAN HYDROCHLORIDE(1.0)---SN-38(0.003),2
MELPHALAN HYDROCHLORIDE(1.0)---SN-38(0.03),2
MELPHALAN HYDROCHLORIDE(1.0)---SORAFENIB(10.0),2
MELPHALAN HYDROCHLORIDE(1.0)---TOPOTECAN HYDROCHLORIDE(0.05),2
MELPHALAN HYDROCHLORIDE(10.0)---ACTINOMYCIN D(0.01),2
MELPHALAN HYDROCHLORIDE(10.0)---ANTIBIOTIC AD 32(0.0),2
MELPHALAN HYDROCHLORIDE(10.0)---ANTIBIOTIC AD 32(0.001),2
MELPHALAN HYDROCHLORIDE(10.0)---ANTIBIOTIC AD 32(0.01),2
MELPHALAN HYDROCHLORIDE(10.0)---ANTIBIOTIC AD 32(0.1),2
MELPHALAN HYDROCHLORIDE(10.0)---ANTIBIOTIC AY 22989(0.05),2
MELPHALAN HYDROCHLORIDE(10.0)---CARBOPLATIN(0.0),2
MELPHALAN HYDROCHLORIDE(10.0)---CARBOPLATIN(0.5),2
MELPHALAN HYDROCHLORIDE(10.0)---CARBOPLATIN(5.0),2
MELPHALAN HYDROCHLORIDE(10.0)---CARBOPLATIN(50.0),2
MELPHALAN HYDROCHLORIDE(10.0)---CELECOXIB(0.0),2
MELPHALAN HYDROCHLORIDE(10.0)---CELECOXIB(0.1),2
MELPHALAN HYDROCHLORIDE(10.0)---CELECOXIB(1.0),2
MELPHALAN HYDROCHLORIDE(10.0)---CELECOXIB(10.0),2
MELPHALAN HYDROCHLORIDE(10.0)---CRIZOTINIB(0.0),2
MELPHALAN HYDROCHLORIDE(10.0)---CYTARABINE HYDROCHLORIDE(0.005),2
MELPHALAN HYDROCHLORIDE(10.0)---CYTARABINE HYDROCHLORIDE(0.05),2
MELPHALAN HYDROCHLORIDE(10.0)---CYTARABINE HYDROCHLORIDE(0.5),2
MELPHALAN HYDROCHLORIDE(10.0)---DOCETAXEL(0.0),2
MELPHALAN HYDROCHLORIDE(10.0)---DOCETAXEL(0.0003),2
MELPHALAN HYDROCHLORIDE(10.0)---DOCETAXEL(0.003),2
MELPHALAN HYDROCHLORIDE(10.0)---DOCETAXEL(0.03),2
MELPHALAN HYDROCHLORIDE(10.0)---IFOSFAMIDE(0.0),2
MELPHALAN HYDROCHLORIDE(10.0)---IFOSFAMIDE(1.0),2
MELPHALAN HYDROCHLORIDE(10.0)---IFOSFAMIDE(10.0),2
MELPHALAN HYDROCHLORIDE(10.0)---IFOSFAMIDE(100.0),2
MELPHALAN HYDROCHLORIDE(10.0)---MERCAPTOPURINE(0.0),2
MELPHALAN HYDROCHLORIDE(10.0)---MERCAPTOPURINE(0.02),2
MELPHALAN HYDROCHLORIDE(10.0)---MERCAPTOPURINE(0.2),2
MELPHALAN HYDROCHLORIDE(10.0)---MERCAPTOPURINE(2.0),2
MELPHALAN HYDROCHLORIDE(10.0)---NSC-127716(1.0),2
MELPHALAN HYDROCHLORIDE(10.0)---QUINACRINE HYDROCHLORIDE(3.0),2
MELPHALAN HYDROCHLORIDE(10.0)---ROMIDEPSIN(0.01),2
MELPHALAN HYDROCHLORIDE(10.0)---SN-38(0.0),2
MELPHALAN HYDROCHLORIDE(10.0)---SN-38(0.0003),2
MELPHALAN HYDROCHLORIDE(10.0)---SN-38(0.003),2
MELPHALAN HYDROCHLORIDE(10.0)---SN-38(0.03),2
MELPHALAN HYDROCHLORIDE(10.0)---SORAFENIB(10.0),2
MELPHALAN HYDROCHLORIDE(10.0)---TOPOTECAN HYDROCHLORIDE(0.0),2
MELPHALAN HYDROCHLORIDE(10.0)---TOPOTECAN HYDROCHLORIDE(0.0005),2
MELPHALAN HYDROCHLORIDE(10.0)---TOPOTECAN HYDROCHLORIDE(0.005),2
MELPHALAN HYDROCHLORIDE(10.0)---TOPOTECAN HYDROCHLORIDE(0.05),2
MELPHALAN HYDROCHLORIDE(10.0)---TRETINOIN(0.02),2
MELPHALAN HYDROCHLORIDE(10.0)---TRETINOIN(0.2),2
MELPHALAN HYDROCHLORIDE(10.0)---TRETINOIN(2.0),2
MELPHALAN HYDROCHLORIDE(10.0)---VINCRISTINE SULFATE(0.03),2
MERCAPTOPURINE(0.0)---BORTEZOMIB(0.3),2
MERCAPTOPURINE(0.02)---BORTEZOMIB(0.3),2
MERCAPTOPURINE(0.2)---BORTEZOMIB(0.3),2
MERCAPTOPURINE(2.0)---ALLOPURINOL(0.0),2
MERCAPTOPURINE(2.0)---ALLOPURINOL(0.1),2
MERCAPTOPURINE(2.0)---ALLOPURINOL(1.0),2
MERCAPTOPURINE(2.0)---ALLOPURINOL(10.0),2
MERCAPTOPURINE(2.0)---BORTEZOMIB(0.3),2
MERCAPTOPURINE(2.0)---EMCYT (PHARMACIA)(0.0),2
MERCAPTOPURINE(2.0)---EMCYT (PHARMACIA)(1.0),2
MERCAPTOPURINE(2.0)---EMCYT (PHARMACIA)(10.0),2
MERCAPTOPURINE(2.0)---IXABEPILONE(0.3),2
MERCAPTOPURINE(2.0)---NSC-127716(0.0),2
MERCAPTOPURINE(2.0)---NSC-127716(0.003),2
METHOTREXATE(0.0)---ARSENIC TRIOXIDE(6.0),2
METHOTREXATE(0.0)---BORTEZOMIB(0.3),2
METHOTREXATE(0.0)---CHEMBL17639(1.0),2
METHOTREXATE(0.0)---MERCAPTOPURINE(2.0),2
METHOTREXATE(0.0)---MITOMYCINE(0.5),2
METHOTREXATE(0.0)---PIPOBROMAN(30.0),2
METHOTREXATE(0.001)---ARSENIC TRIOXIDE(6.0),2
METHOTREXATE(0.001)---BORTEZOMIB(0.3),2
METHOTREXATE(0.001)---CHEMBL17639(1.0),2
METHOTREXATE(0.001)---MERCAPTOPURINE(2.0),2
METHOTREXATE(0.001)---MITOMYCINE(0.5),2
METHOTREXATE(0.001)---PIPOBROMAN(30.0),2
METHOTREXATE(0.01)---ARSENIC TRIOXIDE(6.0),2
METHOTREXATE(0.01)---BORTEZOMIB(0.3),2
METHOTREXATE(0.01)---CHEMBL17639(1.0),2
METHOTREXATE(0.01)---MERCAPTOPURINE(2.0),2
METHOTREXATE(0.01)---MITOMYCINE(0.0),2
METHOTREXATE(0.01)---MITOMYCINE(0.005),2
METHOTREXATE(0.01)---MITOMYCINE(0.05),2
METHOTREXATE(0.01)---MITOMYCINE(0.5),2
METHOTREXATE(0.01)---PIPOBROMAN(30.0),2
METHOTREXATE(0.1)---5-FLUORO-2'-DEOXYURIDINE(0.0),2
METHOTREXATE(0.1)---5-FLUORO-2'-DEOXYURIDINE(0.0007),2
METHOTREXATE(0.1)---ANTIBIOTIC AY 22989(0.0),2
METHOTREXATE(0.1)---ANTIBIOTIC AY 22989(0.001),2
METHOTREXATE(0.1)---ANTIBIOTIC AY 22989(0.01),2
METHOTREXATE(0.1)---ANTIBIOTIC AY 22989(0.1),2
METHOTREXATE(0.1)---ARSENIC TRIOXIDE(0.0),2
METHOTREXATE(0.1)---ARSENIC TRIOXIDE(0.06),2
METHOTREXATE(0.1)---ARSENIC TRIOXIDE(0.6),2
METHOTREXATE(0.1)---ARSENIC TRIOXIDE(6.0),2
METHOTREXATE(0.1)---BORTEZOMIB(0.0),2
METHOTREXATE(0.1)---BORTEZOMIB(0.003),2
METHOTREXATE(0.1)---BORTEZOMIB(0.03),2
METHOTREXATE(0.1)---BORTEZOMIB(0.3),2
METHOTREXATE(0.1)---CARBOPLATIN(0.0),2
METHOTREXATE(0.1)---CARBOPLATIN(0.2),2
METHOTREXATE(0.1)---CARBOPLATIN(2.0),2
METHOTREXATE(0.1)---CARBOPLATIN(20.0),2
METHOTREXATE(0.1)---CARMUSTINE(0.0),2
METHOTREXATE(0.1)---CARMUSTINE(0.2),2
METHOTREXATE(0.1)---CARMUSTINE(2.0),2
METHOTREXATE(0.1)---CARMUSTINE(20.0),2
METHOTREXATE(0.1)---CELECOXIB(0.0),2
METHOTREXATE(0.1)---CELECOXIB(0.05),2
METHOTREXATE(0.1)---CELECOXIB(0.5),2
METHOTREXATE(0.1)---CELECOXIB(5.0),2
METHOTREXATE(0.1)---CHEMBL17639(0.0),2
METHOTREXATE(0.1)---CHEMBL17639(0.01),2
METHOTREXATE(0.1)---CHEMBL17639(0.1),2
METHOTREXATE(0.1)---CHEMBL17639(1.0),2
METHOTREXATE(0.1)---CO-V(0.0),2
METHOTREXATE(0.1)---CO-V(0.01),2
METHOTREXATE(0.1)---CO-V(0.1),2
METHOTREXATE(0.1)---CO-V(1.0),2
METHOTREXATE(0.1)---ERLOTINIB HYDROCHLORIDE(0.2),2
METHOTREXATE(0.1)---FLUDARABINE BASE(0.0),2
METHOTREXATE(0.1)---FLUDARABINE BASE(0.06),2
METHOTREXATE(0.1)---FLUDARABINE BASE(0.6),2
METHOTREXATE(0.1)---IMIQUIMOD(0.0),2
METHOTREXATE(0.1)---IMIQUIMOD(0.0007),2
METHOTREXATE(0.1)---IMIQUIMOD(0.007),2
METHOTREXATE(0.1)---IMIQUIMOD(0.07),2
METHOTREXATE(0.1)---MERCAPTOPURINE(0.0),2
METHOTREXATE(0.1)---MERCAPTOPURINE(0.2),2
METHOTREXATE(0.1)---MERCAPTOPURINE(2.0),2
METHOTREXATE(0.1)---METHOXSALEN(0.0),2
METHOTREXATE(0.1)---METHOXSALEN(0.06),2
METHOTREXATE(0.1)---METHOXSALEN(0.6),2
METHOTREXATE(0.1)---METHOXSALEN(6.0),2
METHOTREXATE(0.1)---MITOMYCINE(0.0),2
METHOTREXATE(0.1)---MITOMYCINE(0.005),2
METHOTREXATE(0.1)---MITOMYCINE(0.05),2
METHOTREXATE(0.1)---MITOMYCINE(0.5),2
METHOTREXATE(0.1)---PIPOBROMAN(0.0),2
METHOTREXATE(0.1)---PIPOBROMAN(0.3),2
METHOTREXATE(0.1)---PIPOBROMAN(3.0),2
METHOTREXATE(0.1)---PIPOBROMAN(30.0),2
METHOTREXATE(0.1)---THALIDOMIDE(0.0),2
METHOTREXATE(0.1)---THALIDOMIDE(0.1),2
METHOTREXATE(0.1)---THALIDOMIDE(1.0),2
METHOTREXATE(0.1)---THALIDOMIDE(10.0),2
METHOTREXATE(0.1)---TRETINOIN(0.0),2
METHOTREXATE(0.1)---TRETINOIN(0.04),2
METHOTREXATE(0.1)---TRETINOIN(0.4),2
METHOTREXATE(0.1)---TRETINOIN(4.0),2
METHOXSALEN(0.0)---BORTEZOMIB(0.3),2
METHOXSALEN(0.0)---IXABEPILONE(0.3),2
METHOXSALEN(0.06)---BORTEZOMIB(0.3),2
METHOXSALEN(0.06)---IXABEPILONE(0.3),2
METHOXSALEN(0.6)---BORTEZOMIB(0.3),2
METHOXSALEN(0.6)---IXABEPILONE(0.3),2
METHOXSALEN(6.0)---BORTEZOMIB(0.3),2
METHOXSALEN(6.0)---IXABEPILONE(0.3),2
MITOMYCINE(0.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),2
MITOMYCINE(0.0)---IXABEPILONE(0.03),2
MITOMYCINE(0.0)---IXABEPILONE(0.3),2
MITOMYCINE(0.0)---TOPOTECAN HYDROCHLORIDE(0.1),2
MITOMYCINE(0.005)---IXABEPILONE(0.03),2
MITOMYCINE(0.005)---IXABEPILONE(0.3),2
MITOMYCINE(0.05)---IXABEPILONE(0.003),2
MITOMYCINE(0.05)---IXABEPILONE(0.03),2
MITOMYCINE(0.05)---IXABEPILONE(0.3),2
MITOMYCINE(0.5)---CISPLATINO(20.0),2
MITOMYCINE(0.5)---EMCYT (PHARMACIA)(100.0),2
MITOMYCINE(0.5)---IXABEPILONE(0.0),2
MITOMYCINE(0.5)---IXABEPILONE(0.003),2
MITOMYCINE(0.5)---IXABEPILONE(0.03),2
MITOMYCINE(0.5)---IXABEPILONE(0.3),2
MITOMYCINE(0.5)---METHOXSALEN(0.0),2
MITOMYCINE(0.5)---METHOXSALEN(0.06),2
MITOMYCINE(0.5)---METHOXSALEN(0.6),2
MITOMYCINE(0.5)---METHOXSALEN(6.0),2
MITOMYCINE(0.5)---NSC-127716(0.0),2
MITOMYCINE(0.5)---NSC-127716(0.003),2
MITOMYCINE(0.5)---NSC-127716(0.03),2
MITOMYCINE(0.5)---NSC-127716(0.3),2
MITOTANE(0.0)---ARSENIC TRIOXIDE(6.0),2
MITOTANE(0.0)---CISPLATINO(20.0),2
MITOTANE(0.0)---IXABEPILONE(0.03),2
MITOTANE(0.0)---IXABEPILONE(0.3),2
MITOTANE(0.0)---MERCAPTOPURINE(2.0),2
MITOTANE(0.2)---ARSENIC TRIOXIDE(6.0),2
MITOTANE(0.2)---CISPLATINO(20.0),2
MITOTANE(0.2)---IXABEPILONE(0.03),2
MITOTANE(0.2)---IXABEPILONE(0.3),2
MITOTANE(0.2)---MERCAPTOPURINE(2.0),2
MITOTANE(2.0)---ARSENIC TRIOXIDE(6.0),2
MITOTANE(2.0)---CISPLATINO(20.0),2
MITOTANE(2.0)---IXABEPILONE(0.03),2
MITOTANE(2.0)---IXABEPILONE(0.3),2
MITOTANE(2.0)---MERCAPTOPURINE(2.0),2
MITOTANE(20.0)---ARSENIC TRIOXIDE(6.0),2
MITOTANE(20.0)---CISPLATINO(20.0),2
MITOTANE(20.0)---IXABEPILONE(0.03),2
MITOTANE(20.0)---IXABEPILONE(0.3),2
MITOTANE(20.0)---MERCAPTOPURINE(2.0),2
MITOXANTRONE(0.0)---5-FLUORO-2'-DEOXYURIDINE(0.7),2
MITOXANTRONE(0.0)---CARBOPLATIN(50.0),2
MITOXANTRONE(0.0)---CRIZOTINIB(1.0),2
MITOXANTRONE(0.0)---DOCETAXEL(0.03),2
MITOXANTRONE(0.0)---MERCAPTOPURINE(2.0),2
MITOXANTRONE(0.0)---PACLITAXEL(0.06),2
MITOXANTRONE(0.0)---ROMIDEPSIN(0.01),2
MITOXANTRONE(0.0)---SN-38(0.03),2
MITOXANTRONE(0.0)---SORAFENIB(10.0),2
MITOXANTRONE(0.0)---TOPOTECAN HYDROCHLORIDE(0.05),2
MITOXANTRONE(0.005)---5-FLUORO-2'-DEOXYURIDINE(0.07),2
MITOXANTRONE(0.005)---5-FLUORO-2'-DEOXYURIDINE(0.7),2
MITOXANTRONE(0.005)---CARBOPLATIN(50.0),2
MITOXANTRONE(0.005)---CRIZOTINIB(1.0),2
MITOXANTRONE(0.005)---DOCETAXEL(0.03),2
MITOXANTRONE(0.005)---PACLITAXEL(0.06),2
MITOXANTRONE(0.005)---ROMIDEPSIN(0.01),2
MITOXANTRONE(0.005)---SN-38(0.03),2
MITOXANTRONE(0.005)---SORAFENIB(10.0),2
MITOXANTRONE(0.005)---TOPOTECAN HYDROCHLORIDE(0.05),2
MITOXANTRONE(0.05)---5-FLUORO-2'-DEOXYURIDINE(0.007),2
MITOXANTRONE(0.05)---5-FLUORO-2'-DEOXYURIDINE(0.07),2
MITOXANTRONE(0.05)---5-FLUORO-2'-DEOXYURIDINE(0.7),2
MITOXANTRONE(0.05)---AMIFOSTINE(100.0),2
MITOXANTRONE(0.05)---AMINOLEVULINIC ACID HYDROCHLORIDE(0.0),2
MITOXANTRONE(0.05)---AMINOLEVULINIC ACID HYDROCHLORIDE(1.0),2
MITOXANTRONE(0.05)---AMINOLEVULINIC ACID HYDROCHLORIDE(10.0),2
MITOXANTRONE(0.05)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),2
MITOXANTRONE(0.05)---ANTIBIOTIC AD 32(0.0),2
MITOXANTRONE(0.05)---ANTIBIOTIC AD 32(0.001),2
MITOXANTRONE(0.05)---ANTIBIOTIC AD 32(0.01),2
MITOXANTRONE(0.05)---ANTIBIOTIC AD 32(0.1),2
MITOXANTRONE(0.05)---ANTIBIOTIC AY 22989(0.05),2
MITOXANTRONE(0.05)---CARBOPLATIN(0.5),2
MITOXANTRONE(0.05)---CARBOPLATIN(50.0),2
MITOXANTRONE(0.05)---CELECOXIB(10.0),2
MITOXANTRONE(0.05)---CHEMBL277800(1.0),2
MITOXANTRONE(0.05)---CRIZOTINIB(0.0),2
MITOXANTRONE(0.05)---CRIZOTINIB(0.01),2
MITOXANTRONE(0.05)---CRIZOTINIB(0.1),2
MITOXANTRONE(0.05)---CRIZOTINIB(1.0),2
MITOXANTRONE(0.05)---DOCETAXEL(0.03),2
MITOXANTRONE(0.05)---EMCYT (PHARMACIA)(0.0),2
MITOXANTRONE(0.05)---EMCYT (PHARMACIA)(1.0),2
MITOXANTRONE(0.05)---EMCYT (PHARMACIA)(10.0),2
MITOXANTRONE(0.05)---EMCYT (PHARMACIA)(100.0),2
MITOXANTRONE(0.05)---FULVESTRANT(1.0),2
MITOXANTRONE(0.05)---IMATINIB(0.5),2
MITOXANTRONE(0.05)---IMATINIB(5.0),2
MITOXANTRONE(0.05)---LAPATINIB(2.0),2
MITOXANTRONE(0.05)---MERCAPTOPURINE(0.0),2
MITOXANTRONE(0.05)---MERCAPTOPURINE(0.02),2
MITOXANTRONE(0.05)---MERCAPTOPURINE(0.2),2
MITOXANTRONE(0.05)---MERCAPTOPURINE(2.0),2
MITOXANTRONE(0.05)---MITOTANE(20.0),2
MITOXANTRONE(0.05)---PACLITAXEL(0.0),2
MITOXANTRONE(0.05)---PACLITAXEL(0.0006),2
MITOXANTRONE(0.05)---PACLITAXEL(0.006),2
MITOXANTRONE(0.05)---PACLITAXEL(0.06),2
MITOXANTRONE(0.05)---PIPOBROMAN(20.0),2
MITOXANTRONE(0.05)---QUINACRINE HYDROCHLORIDE(0.3),2
MITOXANTRONE(0.05)---QUINACRINE HYDROCHLORIDE(3.0),2
MITOXANTRONE(0.05)---ROMIDEPSIN(0.001),2
MITOXANTRONE(0.05)---ROMIDEPSIN(0.01),2
MITOXANTRONE(0.05)---SN-38(0.03),2
MITOXANTRONE(0.05)---SORAFENIB(10.0),2
MITOXANTRONE(0.05)---TAMOXIFEN CITRATE(0.3),2
MITOXANTRONE(0.05)---TAMOXIFEN CITRATE(3.0),2
MITOXANTRONE(0.05)---TOPOTECAN HYDROCHLORIDE(0.0),2
MITOXANTRONE(0.05)---TOPOTECAN HYDROCHLORIDE(0.0005),2
MITOXANTRONE(0.05)---TOPOTECAN HYDROCHLORIDE(0.005),2
MITOXANTRONE(0.05)---TOPOTECAN HYDROCHLORIDE(0.05),2
MITOXANTRONE(0.05)---TRETINOIN(0.0),2
MITOXANTRONE(0.05)---TRETINOIN(0.02),2
MITOXANTRONE(0.05)---TRETINOIN(0.2),2
MITOXANTRONE(0.05)---TRETINOIN(2.0),2
MITOXANTRONE(0.5)---34793-34-5(0.0),2
MITOXANTRONE(0.5)---34793-34-5(0.5),2
MITOXANTRONE(0.5)---34793-34-5(5.0),2
MITOXANTRONE(0.5)---34793-34-5(50.0),2
MITOXANTRONE(0.5)---5-FLUORO-2'-DEOXYURIDINE(0.0),2
MITOXANTRONE(0.5)---5-FLUORO-2'-DEOXYURIDINE(0.007),2
MITOXANTRONE(0.5)---5-FLUORO-2'-DEOXYURIDINE(0.07),2
MITOXANTRONE(0.5)---5-FLUORO-2'-DEOXYURIDINE(0.7),2
MITOXANTRONE(0.5)---ACTINOMYCIN D(0.0),2
MITOXANTRONE(0.5)---ACTINOMYCIN D(0.0001),2
MITOXANTRONE(0.5)---ACTINOMYCIN D(0.001),2
MITOXANTRONE(0.5)---ACTINOMYCIN D(0.01),2
MITOXANTRONE(0.5)---AMIFOSTINE(0.0),2
MITOXANTRONE(0.5)---AMIFOSTINE(1.0),2
MITOXANTRONE(0.5)---AMIFOSTINE(10.0),2
MITOXANTRONE(0.5)---AMIFOSTINE(100.0),2
MITOXANTRONE(0.5)---AMINOLEVULINIC ACID HYDROCHLORIDE(0.0),2
MITOXANTRONE(0.5)---AMINOLEVULINIC ACID HYDROCHLORIDE(1.0),2
MITOXANTRONE(0.5)---AMINOLEVULINIC ACID HYDROCHLORIDE(10.0),2
MITOXANTRONE(0.5)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),2
MITOXANTRONE(0.5)---ANTIBIOTIC AD 32(0.0),2
MITOXANTRONE(0.5)---ANTIBIOTIC AD 32(0.001),2
MITOXANTRONE(0.5)---ANTIBIOTIC AD 32(0.01),2
MITOXANTRONE(0.5)---ANTIBIOTIC AD 32(0.1),2
MITOXANTRONE(0.5)---ANTIBIOTIC AY 22989(0.0),2
MITOXANTRONE(0.5)---ANTIBIOTIC AY 22989(0.0005),2
MITOXANTRONE(0.5)---ANTIBIOTIC AY 22989(0.005),2
MITOXANTRONE(0.5)---ANTIBIOTIC AY 22989(0.05),2
MITOXANTRONE(0.5)---BLEOMYCIN(0.0),2
MITOXANTRONE(0.5)---BLEOMYCIN(0.001),2
MITOXANTRONE(0.5)---BLEOMYCIN(0.01),2
MITOXANTRONE(0.5)---BLEOMYCIN(0.1),2
MITOXANTRONE(0.5)---CARBOPLATIN(0.0),2
MITOXANTRONE(0.5)---CARBOPLATIN(0.5),2
MITOXANTRONE(0.5)---CARBOPLATIN(5.0),2
MITOXANTRONE(0.5)---CARBOPLATIN(50.0),2
MITOXANTRONE(0.5)---CARMUSTINE(0.0),2
MITOXANTRONE(0.5)---CARMUSTINE(0.15),2
MITOXANTRONE(0.5)---CARMUSTINE(1.5),2
MITOXANTRONE(0.5)---CARMUSTINE(15.0),2
MITOXANTRONE(0.5)---CELECOXIB(0.0),2
MITOXANTRONE(0.5)---CELECOXIB(0.1),2
MITOXANTRONE(0.5)---CELECOXIB(1.0),2
MITOXANTRONE(0.5)---CELECOXIB(10.0),2
MITOXANTRONE(0.5)---CHEMBL277800(0.0),2
MITOXANTRONE(0.5)---CHEMBL277800(0.01),2
MITOXANTRONE(0.5)---CHEMBL277800(0.1),2
MITOXANTRONE(0.5)---CHEMBL277800(1.0),2
MITOXANTRONE(0.5)---CISPLATINO(0.0),2
MITOXANTRONE(0.5)---CRIZOTINIB(0.0),2
MITOXANTRONE(0.5)---CRIZOTINIB(0.01),2
MITOXANTRONE(0.5)---CRIZOTINIB(0.1),2
MITOXANTRONE(0.5)---CRIZOTINIB(1.0),2
MITOXANTRONE(0.5)---CYCLOPHOSPHAMIDE(0.0),2
MITOXANTRONE(0.5)---CYCLOPHOSPHAMIDE(1.0),2
MITOXANTRONE(0.5)---CYCLOPHOSPHAMIDE(10.0),2
MITOXANTRONE(0.5)---CYCLOPHOSPHAMIDE(100.0),2
MITOXANTRONE(0.5)---DACARBAZINE(0.0),2
MITOXANTRONE(0.5)---DACARBAZINE(0.5),2
MITOXANTRONE(0.5)---DACARBAZINE(5.0),2
MITOXANTRONE(0.5)---DACARBAZINE(50.0),2
MITOXANTRONE(0.5)---DASATINIB(0.01),2
MITOXANTRONE(0.5)---DASATINIB(0.1),2
MITOXANTRONE(0.5)---DOCETAXEL(0.0),2
MITOXANTRONE(0.5)---DOCETAXEL(0.0003),2
MITOXANTRONE(0.5)---DOCETAXEL(0.003),2
MITOXANTRONE(0.5)---DOCETAXEL(0.03),2
MITOXANTRONE(0.5)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.0),2
MITOXANTRONE(0.5)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.01),2
MITOXANTRONE(0.5)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.1),2
MITOXANTRONE(0.5)---ELOXATIN (TN) (SANOFI SYNTHELAB)(1.0),2
MITOXANTRONE(0.5)---EMCYT (PHARMACIA)(0.0),2
MITOXANTRONE(0.5)---EMCYT (PHARMACIA)(1.0),2
MITOXANTRONE(0.5)---EMCYT (PHARMACIA)(10.0),2
MITOXANTRONE(0.5)---EMCYT (PHARMACIA)(100.0),2
MITOXANTRONE(0.5)---FLUDARABINE BASE(0.0),2
MITOXANTRONE(0.5)---FLUDARABINE BASE(0.06),2
MITOXANTRONE(0.5)---FLUDARABINE BASE(0.6),2
MITOXANTRONE(0.5)---FLUDARABINE BASE(6.0),2
MITOXANTRONE(0.5)---FULVESTRANT(0.0),2
MITOXANTRONE(0.5)---FULVESTRANT(0.01),2
MITOXANTRONE(0.5)---FULVESTRANT(0.1),2
MITOXANTRONE(0.5)---FULVESTRANT(1.0),2
MITOXANTRONE(0.5)---IFOSFAMIDE(0.0),2
MITOXANTRONE(0.5)---IFOSFAMIDE(1.0),2
MITOXANTRONE(0.5)---IFOSFAMIDE(10.0),2
MITOXANTRONE(0.5)---IFOSFAMIDE(100.0),2
MITOXANTRONE(0.5)---IMATINIB(0.0),2
MITOXANTRONE(0.5)---IMATINIB(0.05),2
MITOXANTRONE(0.5)---IMATINIB(0.5),2
MITOXANTRONE(0.5)---IMATINIB(5.0),2
MITOXANTRONE(0.5)---IMIQUIMOD(0.0),2
MITOXANTRONE(0.5)---IMIQUIMOD(0.007),2
MITOXANTRONE(0.5)---IMIQUIMOD(0.07),2
MITOXANTRONE(0.5)---IMIQUIMOD(0.7),2
MITOXANTRONE(0.5)---LAPATINIB(0.0),2
MITOXANTRONE(0.5)---LAPATINIB(0.02),2
MITOXANTRONE(0.5)---LAPATINIB(0.2),2
MITOXANTRONE(0.5)---LAPATINIB(2.0),2
MITOXANTRONE(0.5)---MERCAPTOPURINE(0.0),2
MITOXANTRONE(0.5)---MERCAPTOPURINE(0.02),2
MITOXANTRONE(0.5)---MERCAPTOPURINE(0.2),2
MITOXANTRONE(0.5)---MERCAPTOPURINE(2.0),2
MITOXANTRONE(0.5)---METHOXSALEN(0.0),2
MITOXANTRONE(0.5)---METHOXSALEN(0.06),2
MITOXANTRONE(0.5)---METHOXSALEN(0.6),2
MITOXANTRONE(0.5)---METHOXSALEN(6.0),2
MITOXANTRONE(0.5)---MITOTANE(0.0),2
MITOXANTRONE(0.5)---MITOTANE(0.2),2
MITOXANTRONE(0.5)---MITOTANE(2.0),2
MITOXANTRONE(0.5)---MITOTANE(20.0),2
MITOXANTRONE(0.5)---NSC-127716(0.0),2
MITOXANTRONE(0.5)---NSC-127716(0.01),2
MITOXANTRONE(0.5)---NSC-127716(0.1),2
MITOXANTRONE(0.5)---NSC-127716(1.0),2
MITOXANTRONE(0.5)---PACLITAXEL(0.0),2
MITOXANTRONE(0.5)---PACLITAXEL(0.0006),2
MITOXANTRONE(0.5)---PACLITAXEL(0.006),2
MITOXANTRONE(0.5)---PACLITAXEL(0.06),2
MITOXANTRONE(0.5)---PIPOBROMAN(0.0),2
MITOXANTRONE(0.5)---PIPOBROMAN(0.2),2
MITOXANTRONE(0.5)---PIPOBROMAN(2.0),2
MITOXANTRONE(0.5)---PIPOBROMAN(20.0),2
MITOXANTRONE(0.5)---QUINACRINE HYDROCHLORIDE(0.0),2
MITOXANTRONE(0.5)---QUINACRINE HYDROCHLORIDE(0.03),2
MITOXANTRONE(0.5)---QUINACRINE HYDROCHLORIDE(0.3),2
MITOXANTRONE(0.5)---QUINACRINE HYDROCHLORIDE(3.0),2
MITOXANTRONE(0.5)---ROMIDEPSIN(0.0),2
MITOXANTRONE(0.5)---ROMIDEPSIN(0.0001),2
MITOXANTRONE(0.5)---ROMIDEPSIN(0.001),2
MITOXANTRONE(0.5)---ROMIDEPSIN(0.01),2
MITOXANTRONE(0.5)---SN-38(0.0),2
MITOXANTRONE(0.5)---SN-38(0.0003),2
MITOXANTRONE(0.5)---SN-38(0.003),2
MITOXANTRONE(0.5)---SN-38(0.03),2
